instance,halo_depth,expansion_ratio_mean,halo_fraction_mean,owned_total
CA-100-3713,4,6.000030088495575,5.0,339
CA-100-3714,0,1.0,0.0,339
CA-100-3714,1,2.5693306784660765,1.5693215339233038,339
CA-100-3714,2,5.247787315634219,4.247787610619469,339
CA-100-3714,4,5.997062536873156,4.997050147492625,339
CA-100-3715,0,1.0,0.0,339
CA-100-3715,1,2.8230123893805312,1.823008849557522,339
CA-100-3715,2,5.389373746312684,4.389380530973451,339
CA-100-3715,4,6.000030088495575,5.0,339
CA-100-3716,0,1.0,0.0,337
CA-100-3716,1,3.109778635014836,2.1097922848664687,337
CA-100-3716,2,5.670637091988131,4.670623145400594,337
CA-100-3716,4,6.000038872403561,5.0,337
CA-100-3717,0,1.0,0.0,336
CA-100-3717,1,3.142866666666667,2.142857142857143,336
CA-100-3717,2,5.636916666666667,4.636904761904762,336
CA-100-3717,4,6.0,5.0,336
CA-100-3718,0,1.0,0.0,339
CA-100-3718,1,2.678465486725664,1.6784660766961652,339
CA-100-3718,2,5.32152389380531,4.321533923303835,339
CA-100-3718,4,6.00002005899705,5.0,339
CA-100-3719,0,1.0,0.0,339
CA-100-3719,1,2.57818790560472,1.5781710914454277,339
CA-100-3719,2,5.280270796460177,4.280235988200591,339
CA-100-3719,4,6.000030088495575,5.0,339
CA-100-3720,0,1.0,0.0,330
CA-100-3720,1,3.02122,2.021212121212121,330
CA-100-3720,2,4.78486,3.7848484848484847,330
CA-100-3720,4,5.0,4.0,330
CA-100-3721,0,1.0,0.0,337
CA-100-3721,1,2.813055192878338,1.8130563798219586,337
CA-100-3721,2,5.492587240356083,4.492581602373887,337
CA-100-3721,4,6.000038872403561,5.0,337
CA-100-3722,0,1.0,0.0,338
CA-100-3722,1,2.8343428994082838,1.834319526627219,338
CA-100-3722,2,5.387575739644971,4.387573964497041,338
CA-100-3722,4,5.999982248520711,5.0,338
CA-100-3723,0,1.0,0.0,338
CA-100-3723,1,2.9230943786982246,1.9230769230769231,338
CA-100-3723,2,5.556214201183432,4.556213017751479,338
CA-100-3723,4,5.999982248520711,5.0,338
CA-100-3724,0,1.0,0.0,334
CA-100-3724,1,2.673666467065868,1.6736526946107784,334
CA-100-3724,2,5.3682520958083835,4.368263473053892,334
CA-100-3724,4,6.000000598802395,5.0,334
CA-100-3725,0,1.0,0.0,340
CA-100-3725,1,2.7676600000000002,1.7676470588235293,340
CA-100-3725,2,4.63234,3.6323529411764706,340
CA-100-3725,4,5.0,4.0,340
CA-100-3726,0,1.0,0.0,335
CA-100-3726,1,2.6388000000000003,1.6388059701492537,335
CA-100-3726,2,4.63284,3.6328358208955223,335
CA-100-3726,4,5.0,4.0,335
CA-100-3727,0,1.0,0.0,340
CA-100-3727,1,2.3911800000000003,1.3911764705882352,340
CA-100-3727,2,4.438219999999999,3.4382352941176473,340
CA-100-3727,4,4.997059999999999,3.9970588235294118,340
CA-100-3728,0,1.0,0.0,337
CA-100-3728,1,2.792312462908012,1.7922848664688427,337
CA-100-3728,2,5.391668545994065,4.3916913946587535,337
CA-100-3728,4,6.000038872403561,5.0,337
CA-100-3729,0,1.0,0.0,339
CA-100-3729,1,2.86137197640118,1.8613569321533923,339
CA-100-3729,2,5.492633923303835,4.492625368731564,339
CA-100-3729,4,6.000030088495576,5.0,339
CA-100-3730,0,1.0,0.0,340
CA-100-3730,1,2.5058599999999998,1.5058823529411764,340
CA-100-3730,2,4.520580000000001,3.5205882352941176,340
CA-100-3730,4,5.0,4.0,340
CA-100-3731,0,1.0,0.0,330
CA-100-3731,1,2.56364,1.5636363636363637,330
CA-100-3731,2,4.6212,3.621212121212121,330
CA-100-3731,4,5.0,4.0,330
CA-100-3732,0,1.0,0.0,336
CA-100-3732,1,2.848233333333333,1.8482142857142858,336
CA-100-3732,2,5.43155,4.431547619047619,336
CA-100-3732,4,6.0,5.0,336
CA-100-3733,0,1.0,0.0,339
CA-100-3733,1,2.7846705014749262,1.7846607669616519,339
CA-100-3733,2,5.3805407079646015,4.380530973451328,339
CA-100-3733,4,6.000019469026548,5.0,339
CA-100-3734,0,1.0,0.0,336
CA-100-3734,1,2.7083166666666667,1.7083333333333333,336
CA-100-3734,2,5.39285,4.392857142857143,336
CA-100-3734,4,6.0,5.0,336
CA-100-3735,0,1.0,0.0,337
CA-100-3735,1,2.9584679525222555,1.9584569732937684,337
CA-100-3735,2,5.593465578635015,4.593471810089021,337
CA-100-3735,4,6.000038872403561,5.0,337
CA-100-3736,0,1.0,0.0,339
CA-100-3736,1,2.6991233038348086,1.6991150442477876,339
CA-100-3736,2,5.259577286135693,4.259587020648968,339
CA-100-3736,4,6.000030088495575,5.0,339
CA-100-3737,0,1.0,0.0,338
CA-100-3737,1,2.849115976331361,1.849112426035503,338
CA-100-3737,2,5.437876627218936,4.437869822485207,338
CA-100-3737,4,5.999982248520711,5.0,338
CA-100-3738,0,1.0,0.0,337
CA-100-3738,1,2.8575637982195845,1.857566765578635,337
CA-100-3738,2,5.454025222551929,4.454005934718101,337
CA-100-3738,4,6.000038872403561,5.0,337
CA-100-3739,0,1.0,0.0,338
CA-100-3739,1,2.9023686390532544,1.9023668639053255,338
CA-100-3739,2,5.508897041420119,4.508875739644971,338
CA-100-3739,4,5.99998224852071,5.0,338
CA-100-3740,0,1.0,0.0,342
CA-100-3740,1,2.5584616959064324,1.5584795321637428,342
CA-100-3740,2,5.175440058479532,4.175438596491228,342
CA-100-3740,4,6.000001169590643,5.0,342
CA-100-3741,0,1.0,0.0,341
CA-100-3741,1,2.524907331378299,1.5249266862170088,341
CA-100-3741,2,5.102632258064516,4.102639296187683,341
CA-100-3741,4,5.9824463343108505,4.9824046920821115,341
CA-100-3742,0,1.0,0.0,335
CA-100-3742,1,2.3492599999999997,1.3492537313432835,335
CA-100-3742,2,4.48954,3.4895522388059703,335
CA-100-3742,4,4.99702,3.997014925373134,335
CA-100-3743,0,1.0,0.0,340
CA-100-3743,1,2.5735000000000006,1.5735294117647058,340
CA-100-3743,2,4.6147,3.614705882352941,340
CA-100-3743,4,5.0,4.0,340
CA-100-3744,0,1.0,0.0,333
CA-100-3744,1,3.0150036036036036,2.015015015015015,333
CA-100-3744,2,5.519509309309309,4.51951951951952,333
CA-100-3744,4,5.9999630630630625,5.0,333
CA-100-3745,0,1.0,0.0,337
CA-100-3745,1,3.091980415430267,2.091988130563798,337
CA-100-3745,2,5.5845842729970325,4.584569732937686,337
CA-100-3745,4,6.000038872403561,5.0,337
CA-100-3746,0,1.0,0.0,338
CA-100-3746,1,2.8520748520710058,1.8520710059171597,338
CA-100-3746,2,5.446735798816568,4.446745562130178,338
CA-100-3746,4,5.999982248520711,5.0,338
CA-100-3747,0,1.0,0.0,337
CA-100-3747,1,3.0059465875370925,2.00593471810089,337
CA-100-3747,2,5.554907121661721,4.554896142433234,337
CA-100-3747,4,6.000038872403561,5.0,337
CA-100-3748,0,1.0,0.0,338
CA-100-3748,1,2.928990532544379,1.9289940828402368,338
CA-100-3748,2,5.529584023668638,4.529585798816568,338
CA-100-3748,4,5.999982248520711,5.0,338
CA-100-3749,0,1.0,0.0,335
CA-100-3749,1,2.2567,1.2567164179104477,335
CA-100-3749,2,4.29254,3.292537313432836,335
CA-100-3749,4,4.99702,3.997014925373134,335
CA-100-3750,0,1.0,0.0,338
CA-100-3750,1,2.7455544378698225,1.7455621301775148,338
CA-100-3750,2,5.334336094674557,4.334319526627219,338
CA-100-3750,4,5.99998224852071,5.0,338
CA-100-3751,0,1.0,0.0,337
CA-100-3751,1,2.8368047477744804,1.8367952522255193,337
CA-100-3751,2,5.436194955489613,4.436201780415431,337
CA-100-3751,4,6.000038872403561,5.0,337
CA-100-3752,0,1.0,0.0,337
CA-100-3752,1,2.703263798219585,1.7032640949554896,337
CA-100-3752,2,5.305624035608308,4.3056379821958455,337
CA-100-3752,4,5.982207715133532,4.982195845697329,337
CA-100-3753,0,1.0,0.0,338
CA-100-3753,1,2.7633180473372776,1.7633136094674555,338
CA-100-3753,2,5.366876035502958,4.366863905325443,338
CA-100-3753,4,5.999982248520711,5.0,338
CA-100-3754,0,1.0,0.0,336
CA-100-3754,1,2.55655,1.556547619047619,336
CA-100-3754,2,5.110116666666666,4.1101190476190474,336
CA-100-3754,4,6.0,5.0,336
CA-100-3755,0,1.0,0.0,337
CA-100-3755,1,2.8634780415430265,1.8635014836795252,337
CA-100-3755,2,5.4451142433234425,4.445103857566766,337
CA-100-3755,4,6.0000323442136505,5.0,337
CA-100-3756,0,1.0,0.0,335
CA-100-3756,1,2.6597199999999996,1.6597014925373135,335
CA-100-3756,2,4.65074,3.6507462686567163,335
CA-100-3756,4,5.0,4.0,335
CA-100-3757,0,1.0,0.0,335
CA-100-3757,1,3.02688,2.026865671641791,335
CA-100-3757,2,4.7701400000000005,3.7701492537313435,335
CA-100-3757,4,5.0,4.0,335
CA-100-3758,0,1.0,0.0,338
CA-100-3758,1,2.834331656804734,1.834319526627219,338
CA-100-3758,2,5.508851479289941,4.508875739644971,338
CA-100-3758,4,5.999982248520711,5.0,338
CA-100-3759,0,1.0,0.0,337
CA-100-3759,1,2.569712759643917,1.5697329376854599,337
CA-100-3759,2,5.222540949554896,4.222551928783383,337
CA-100-3759,4,5.994089910979229,4.994065281899109,337
CA-100-3760,0,1.0,0.0,335
CA-100-3760,1,2.6447999999999996,1.644776119402985,335
CA-100-3760,2,4.53732,3.537313432835821,335
CA-100-3760,4,5.0,4.0,335
CA-100-3761,0,1.0,0.0,338
CA-100-3761,1,2.674571597633136,1.6745562130177514,338
CA-100-3761,2,5.310655917159764,4.310650887573964,338
CA-100-3761,4,5.999982248520711,5.0,338
CA-100-3762,0,1.0,0.0,337
CA-100-3762,1,2.9732955489614246,1.9732937685459941,337
CA-100-3762,2,5.611302077151335,4.611275964391691,337
CA-100-3762,4,6.0000323442136505,5.0,337
CA-100-3763,0,1.0,0.0,334
CA-100-3763,1,2.769483233532934,1.7694610778443114,334
CA-100-3763,2,5.4191643712574855,4.419161676646707,334
CA-100-3763,4,6.000000598802395,5.0,334
CA-100-3764,0,1.0,0.0,335
CA-100-3764,1,2.63878,1.6388059701492537,335
CA-100-3764,2,4.6000000000000005,3.6,335
CA-100-3764,4,4.99702,3.997014925373134,335
CA-100-3765,0,1.0,0.0,335
CA-100-3765,1,2.88656,1.8865671641791044,335
CA-100-3765,2,4.7821,3.782089552238806,335
CA-100-3765,4,5.0,4.0,335
CA-100-3766,0,1.0,0.0,337
CA-100-3766,1,3.1157299703264103,2.115727002967359,337
CA-100-3766,2,5.691400890207715,4.691394658753709,337
CA-100-3766,4,6.000038872403561,5.0,337
CA-100-3767,0,1.0,0.0,338
CA-100-3767,1,2.7100381656804733,1.7100591715976332,338
CA-100-3767,2,5.2722085798816565,4.272189349112426,338
CA-100-3767,4,5.99998224852071,5.0,338
CA-100-3768,0,1.0,0.0,336
CA-100-3768,1,2.7291776785714283,1.7291666666666667,336
CA-100-3768,2,5.378004166666667,4.377976190476191,336
CA-100-3768,4,5.999995238095238,5.0,336
CA-100-3769,0,1.0,0.0,333
CA-100-3769,1,2.885873573573573,1.8858858858858858,333
CA-100-3769,2,5.558541441441442,4.558558558558558,333
CA-100-3769,4,5.9999630630630625,5.0,333
CA-100-3770,0,1.0,0.0,337
CA-100-3770,1,2.6914071216617215,1.6913946587537092,337
CA-100-3770,2,5.320479821958457,4.320474777448071,337
CA-100-3770,4,5.9703201780415425,4.970326409495549,337
CA-100-3771,0,1.0,0.0,338
CA-100-3771,1,2.742595857988166,1.742603550295858,338
CA-100-3771,2,5.399407988165681,4.399408284023669,338
CA-100-3771,4,5.999982248520711,5.0,338
CA-100-3772,0,1.0,0.0,336
CA-100-3772,1,2.9077375,1.9077380952380953,336
CA-100-3772,2,5.4434604166666665,4.443452380952381,336
CA-100-3772,4,5.999995238095238,5.0,336
CA-100-3773,0,1.0,0.0,335
CA-100-3773,1,2.7820799999999997,1.782089552238806,335
CA-100-3773,2,4.69552,3.6955223880597017,335
CA-100-3773,4,5.0,4.0,335
CA-100-3774,0,1.0,0.0,335
CA-100-3774,1,2.4955,1.4955223880597015,335
CA-100-3774,2,4.53732,3.537313432835821,335
CA-100-3774,4,5.0,4.0,335
CA-100-3775,0,1.0,0.0,339
CA-100-3775,1,2.8053115044247785,1.8053097345132743,339
CA-100-3775,2,5.377591445427728,4.377581120943953,339
CA-100-3775,4,6.000030088495575,5.0,339
CA-100-3776,0,1.0,0.0,339
CA-100-3776,1,2.7492687315634217,1.7492625368731562,339
CA-100-3776,2,5.38053628318584,4.380530973451328,339
CA-100-3776,4,6.000030088495575,5.0,339
CA-100-3777,0,1.0,0.0,336
CA-100-3777,1,2.607147916666667,1.6071428571428572,336
CA-100-3777,2,5.217254464285714,4.217261904761905,336
CA-100-3777,4,5.99402857142857,4.994047619047619,336
CA-100-3778,0,1.0,0.0,337
CA-100-3778,1,2.9288,1.9287833827893175,337
CA-100-3778,2,5.540057863501484,4.540059347181009,337
CA-100-3778,4,6.0000323442136505,5.0,337
CA-100-3779,0,1.0,0.0,333
CA-100-3779,1,2.810831231231231,1.8108108108108107,333
CA-100-3779,2,5.492493393393393,4.4924924924924925,333
CA-100-3779,4,5.999978678678678,5.0,333
CA-100-3780,0,1.0,0.0,337
CA-100-3780,1,2.4926160237388726,1.4925816023738872,337
CA-100-3780,2,5.05636884272997,4.056379821958457,337
CA-100-3780,4,5.997064391691395,4.997032640949555,337
CA-100-3781,0,1.0,0.0,337
CA-100-3781,1,2.8783688427299703,1.8783382789317506,337
CA-100-3781,2,5.409508902077151,4.4094955489614245,337
CA-100-3781,4,6.000038872403561,5.0,337
CA-100-3782,0,1.0,0.0,336
CA-100-3782,1,3.1577333333333333,2.1577380952380953,336
CA-100-3782,2,5.64285,4.642857142857143,336
CA-100-3782,4,6.0,5.0,336
CA-100-3783,0,1.0,0.0,336
CA-100-3783,1,2.5267833333333334,1.5267857142857142,336
CA-100-3783,2,5.1756,4.175595238095238,336
CA-100-3783,4,6.0,5.0,336
CA-100-3784,0,1.0,0.0,338
CA-100-3784,1,3.020702071005917,2.0207100591715976,338
CA-100-3784,2,5.591715088757397,4.591715976331361,338
CA-100-3784,4,5.999982248520711,5.0,338
CA-100-3785,0,1.0,0.0,335
CA-100-3785,1,2.88062,1.8805970149253732,335
CA-100-3785,2,4.731339999999999,3.7313432835820897,335
CA-100-3785,4,5.0,4.0,335
CA-100-3786,0,1.0,0.0,333
CA-100-3786,1,2.897885285285285,1.897897897897898,333
CA-100-3786,2,5.474473873873874,4.474474474474475,333
CA-100-3786,4,5.9999630630630625,5.0,333
CA-100-3787,0,1.0,0.0,335
CA-100-3787,1,2.7313400000000003,1.7313432835820894,335
CA-100-3787,2,4.64776,3.647761194029851,335
CA-100-3787,4,5.0,4.0,335
CA-100-3788,0,1.0,0.0,334
CA-100-3788,1,2.76345628742515,1.7634730538922156,334
CA-100-3788,2,5.344305389221557,4.344311377245509,334
CA-100-3788,4,6.000000598802395,5.0,334
CA-100-3789,0,1.0,0.0,332
CA-100-3789,1,2.6505813253012045,1.6506024096385543,332
CA-100-3789,2,5.234945180722892,4.234939759036145,332
CA-100-3789,4,6.000033734939759,5.0,332
CA-100-3790,0,1.0,0.0,337
CA-100-3790,1,2.9821940652818992,1.9821958456973294,337
CA-100-3790,2,5.602351335311572,4.602373887240356,337
CA-100-3790,4,6.000038872403561,5.0,337
CA-100-3791,0,1.0,0.0,338
CA-100-3791,1,2.363910946745562,1.363905325443787,338
CA-100-3791,2,4.937863017751479,3.937869822485207,338
CA-100-3791,4,5.997033136094675,4.997041420118343,338
CA-100-3792,0,1.0,0.0,339
CA-100-3792,1,2.675533923303835,1.6755162241887906,339
CA-100-3792,2,5.292045427728613,4.292035398230088,339
CA-100-3792,4,6.000030088495575,5.0,339
CA-100-3793,0,1.0,0.0,338
CA-100-3793,1,2.680460946745562,1.680473372781065,338
CA-100-3793,2,5.3195298816568055,4.319526627218935,338
CA-100-3793,4,5.999982248520711,5.0,338
CA-100-3794,0,1.0,0.0,340
CA-100-3794,1,2.5382399999999996,1.5382352941176471,340
CA-100-3794,2,4.50588,3.5058823529411764,340
CA-100-3794,4,5.0,4.0,340
CA-100-3795,0,1.0,0.0,335
CA-100-3795,1,2.4656677611940303,1.4656716417910447,335
CA-100-3795,2,4.546258507462686,3.546268656716418,335
CA-100-3795,4,5.000014328358208,4.0,335
CA-100-3796,0,1.0,0.0,339
CA-100-3796,1,2.820049852507374,1.8200589970501475,339
CA-100-3796,2,5.424774336283186,4.424778761061947,339
CA-100-3796,4,6.000030088495575,5.0,339
CA-100-3797,0,1.0,0.0,340
CA-100-3797,1,2.7,1.7,340
CA-100-3797,2,4.6853,3.6852941176470586,340
CA-100-3797,4,5.0,4.0,340
CA-100-3798,0,1.0,0.0,338
CA-100-3798,1,2.5976106508875736,1.5976331360946745,338
CA-100-3798,2,5.210051479289941,4.210059171597633,338
CA-100-3798,4,5.999982248520711,5.0,338
CA-100-3799,0,1.0,0.0,339
CA-100-3799,1,2.7079592920353983,1.7079646017699115,339
CA-100-3799,2,5.318587905604719,4.31858407079646,339
CA-100-3799,4,6.000009439528023,5.0,339
CA-100-3800,0,1.0,0.0,337
CA-100-3800,1,2.489619287833828,1.489614243323442,337
CA-100-3800,2,5.154300890207716,4.154302670623146,337
CA-100-3800,4,6.000038872403561,5.0,337
CA-100-3801,0,1.0,0.0,333
CA-100-3801,1,2.7387297297297297,1.7387387387387387,333
CA-100-3801,2,5.390379579579579,4.39039039039039,333
CA-100-3801,4,5.9999630630630625,5.0,333
CA-100-3802,0,1.0,0.0,338
CA-100-3802,1,2.9526739644970417,1.952662721893491,338
CA-100-3802,2,5.502962426035503,4.502958579881657,338
CA-100-3802,4,5.999982248520711,5.0,338
CA-100-3803,0,1.0,0.0,334
CA-100-3803,1,2.9221751497005988,1.9221556886227544,334
CA-100-3803,2,5.565872754491018,4.565868263473054,334
CA-100-3803,4,5.9999829341317374,5.0,334
CA-100-3804,0,1.0,0.0,338
CA-100-3804,1,2.813587278106509,1.8136094674556213,338
CA-100-3804,2,5.396447633136095,4.396449704142012,338
CA-100-3804,4,5.999982248520711,5.0,338
CA-100-3805,0,1.0,0.0,334
CA-100-3805,1,2.6137766467065866,1.6137724550898203,334
CA-100-3805,2,5.251509880239521,4.251497005988024,334
CA-100-3805,4,6.000000598802395,5.0,334
CA-100-3806,0,1.0,0.0,337
CA-100-3806,1,2.804152818991098,1.804154302670623,337
CA-100-3806,2,5.445090801186944,4.445103857566766,337
CA-100-3806,4,6.000038872403561,5.0,337
CA-100-3807,0,1.0,0.0,335
CA-100-3807,1,2.5104510447761195,1.51044776119403,335
CA-100-3807,2,4.450764477611941,3.4507462686567165,335
CA-100-3807,4,5.000014328358208,4.0,335
CA-100-3808,0,1.0,0.0,336
CA-100-3808,1,2.794638988095238,1.7946428571428572,336
CA-100-3808,2,5.360124702380952,4.3601190476190474,336
CA-100-3808,4,5.999995238095238,5.0,336
CA-100-3809,0,1.0,0.0,336
CA-100-3809,1,2.7678666666666665,1.7678571428571428,336
CA-100-3809,2,5.386916666666667,4.386904761904762,336
CA-100-3809,4,6.0,5.0,336
CA-100-3810,0,1.0,0.0,333
CA-100-3810,1,2.747757357357357,1.7477477477477477,333
CA-100-3810,2,5.396405105105105,4.396396396396397,333
CA-100-3810,4,5.9999630630630625,5.0,333
CA-100-3811,0,1.0,0.0,339
CA-100-3811,1,2.7817203539823003,1.7817109144542773,339
CA-100-3811,2,5.359890855457227,4.359882005899705,339
CA-100-3811,4,6.000030088495575,5.0,339
CA-100-3812,0,1.0,0.0,337
CA-100-3812,1,2.732937982195846,1.7329376854599408,337
CA-100-3812,2,5.3056424332344205,4.3056379821958455,337
CA-100-3812,4,6.000038872403561,5.0,337
CA-100-3813,0,1.0,0.0,338
CA-100-3813,1,2.95561301775148,1.955621301775148,338
CA-100-3813,2,5.511819526627218,4.511834319526627,338
CA-100-3813,4,5.999982248520711,5.0,338
CA-100-3814,0,1.0,0.0,336
CA-100-3814,1,2.75000744047619,1.75,336
CA-100-3814,2,5.318460119047619,4.318452380952381,336
CA-100-3814,4,5.999995238095238,5.0,336
CA-100-3815,0,1.0,0.0,336
CA-100-3815,1,2.8839113095238096,1.8839285714285714,336
CA-100-3815,2,5.553569047619048,4.553571428571429,336
CA-100-3815,4,5.999995238095238,5.0,336
CA-100-3816,0,1.0,0.0,334
CA-100-3816,1,2.8323329341317365,1.8323353293413174,334
CA-100-3816,2,5.4850110778443115,4.485029940119761,334
CA-100-3816,4,5.9999829341317374,5.0,334
CA-100-3817,0,1.0,0.0,339
CA-100-3817,1,2.882017994100295,1.8820058997050146,339
CA-100-3817,2,5.448378171091445,4.448377581120944,339
CA-100-3817,4,6.000030088495575,5.0,339
CA-100-3818,0,1.0,0.0,335
CA-100-3818,1,2.4836,1.483582089552239,335
CA-100-3818,2,4.51044,3.5104477611940297,335
CA-100-3818,4,5.0,4.0,335
CA-100-3819,0,1.0,0.0,339
CA-100-3819,1,2.734521828908554,1.7345132743362832,339
CA-100-3819,2,5.3746224188790555,4.374631268436578,339
CA-100-3819,4,6.000030088495575,5.0,339
CA-100-3820,0,1.0,0.0,334
CA-100-3820,1,3.0898326347305387,2.089820359281437,334
CA-100-3820,2,5.589826047904191,4.589820359281437,334
CA-100-3820,4,6.000000598802395,5.0,334
CA-100-3821,0,1.0,0.0,336
CA-100-3821,1,3.0773833333333336,2.0773809523809526,336
CA-100-3821,2,5.6399,4.6398809523809526,336
CA-100-3821,4,6.0,5.0,336
CA-100-3822,0,1.0,0.0,337
CA-100-3822,1,2.6468753709198816,1.6468842729970326,337
CA-100-3822,2,5.338274183976261,4.338278931750742,337
CA-100-3822,4,6.000038872403562,5.0,337
CA-100-3823,0,1.0,0.0,333
CA-100-3823,1,3.3062810810810808,2.3063063063063063,333
CA-100-3823,2,5.70872942942943,4.708708708708708,333
CA-100-3823,4,5.9999630630630625,5.0,333
CA-100-3824,0,1.0,0.0,338
CA-100-3824,1,2.804735798816568,1.8047337278106508,338
CA-100-3824,2,5.42308224852071,4.423076923076923,338
CA-100-3824,4,5.999982248520711,5.0,338
CA-100-3825,0,1.0,0.0,337
CA-100-3825,1,2.816009792284867,1.8160237388724036,337
CA-100-3825,2,5.430263798219585,4.43026706231454,337
CA-100-3825,4,5.970306231454006,4.970326409495549,337
CA-100-3826,0,1.0,0.0,338
CA-100-3826,1,2.6005928994082845,1.6005917159763314,338
CA-100-3826,2,5.177524852071006,4.177514792899408,338
CA-100-3826,4,5.999990236686391,5.0,338
CA-100-3827,0,1.0,0.0,336
CA-100-3827,1,2.60415,1.6041666666666667,336
CA-100-3827,2,5.279766666666667,4.279761904761905,336
CA-100-3827,4,6.0,5.0,336
CA-100-3828,0,1.0,0.0,337
CA-100-3828,1,2.5964578635014837,1.596439169139466,337
CA-100-3828,2,5.219591988130564,4.2195845697329375,337
CA-100-3828,4,5.994089910979229,4.994065281899109,337
CA-100-3829,0,1.0,0.0,335
CA-100-3829,1,2.6806,1.680597014925373,335
CA-100-3829,2,4.68058,3.680597014925373,335
CA-100-3829,4,5.0,4.0,335
CA-100-3830,0,1.0,0.0,337
CA-100-3830,1,2.750718397626113,1.7507418397626113,337
CA-100-3830,2,5.320480415430268,4.320474777448071,337
CA-100-3830,4,6.000038872403561,5.0,337
CA-100-3831,0,1.0,0.0,333
CA-100-3831,1,2.618622222222222,1.6186186186186187,333
CA-100-3831,2,5.240245945945946,4.24024024024024,333
CA-100-3831,4,5.993980180180181,4.993993993993994,333
CA-100-3832,0,1.0,0.0,338
CA-100-3832,1,2.7011866863905323,1.7011834319526626,338
CA-100-3832,2,5.289951479289941,4.289940828402367,338
CA-100-3832,4,5.999982248520711,5.0,338
CA-100-3833,0,1.0,0.0,338
CA-100-3833,1,3.032561834319526,2.032544378698225,338
CA-100-3833,2,5.6005911242603545,4.600591715976331,338
CA-100-3833,4,5.999982248520711,5.0,338
CA-100-3834,0,1.0,0.0,337
CA-100-3834,1,3.1276035608308606,2.1275964391691393,337
CA-100-3834,2,5.623157270029674,4.623145400593472,337
CA-100-3834,4,6.000038872403561,5.0,337
CA-100-3835,0,1.0,0.0,337
CA-100-3835,1,2.2848685459940654,1.28486646884273,337
CA-100-3835,2,4.869430860534124,3.8694362017804154,337
CA-100-3835,4,6.000038872403561,5.0,337
CA-100-3836,0,1.0,0.0,336
CA-100-3836,1,2.7767833333333334,1.7767857142857142,336
CA-100-3836,2,5.404766666666667,4.404761904761905,336
CA-100-3836,4,6.0,5.0,336
CA-100-3837,0,1.0,0.0,332
CA-100-3837,1,2.632540662650602,1.6325301204819278,332
CA-100-3837,2,5.195799397590362,4.195783132530121,332
CA-100-3837,4,6.000033734939759,5.0,332
CA-100-3838,0,1.0,0.0,335
CA-100-3838,1,2.5403,1.5402985074626865,335
CA-100-3838,2,4.55222,3.5522388059701493,335
CA-100-3838,4,5.0,4.0,335
CA-100-3839,0,1.0,0.0,338
CA-100-3839,1,2.991141420118343,1.9911242603550297,338
CA-100-3839,2,5.56508224852071,4.56508875739645,338
CA-100-3839,4,5.999982248520711,5.0,338
CA-100-3840,0,1.0,0.0,338
CA-100-3840,1,2.745574852071006,1.7455621301775148,338
CA-100-3840,2,5.381635798816568,4.381656804733728,338
CA-100-3840,4,5.999982248520711,5.0,338
CA-100-3841,0,1.0,0.0,336
CA-100-3841,1,2.6071500000000003,1.6071428571428572,336
CA-100-3841,2,5.22025,4.220238095238095,336
CA-100-3841,4,6.0,5.0,336
CA-100-3842,0,1.0,0.0,335
CA-100-3842,1,2.52536,1.5253731343283583,335
CA-100-3842,2,4.594040000000001,3.5940298507462685,335
CA-100-3842,4,5.0,4.0,335
CA-100-3843,0,1.0,0.0,334
CA-100-3843,1,2.7395254491017966,1.7395209580838322,334
CA-100-3843,2,5.287408083832335,4.287425149700598,334
CA-100-3843,4,6.000000598802395,5.0,334
CA-100-3844,0,1.0,0.0,335
CA-100-3844,1,2.5373,1.537313432835821,335
CA-100-3844,2,4.5910400000000005,3.591044776119403,335
CA-100-3844,4,5.0,4.0,335
CA-100-3845,0,1.0,0.0,337
CA-100-3845,1,3.1810041543026704,2.1810089020771515,337
CA-100-3845,2,5.718119287833828,4.718100890207715,337
CA-100-3845,4,6.0000323442136505,5.0,337
CA-100-3846,0,1.0,0.0,335
CA-100-3846,1,2.79702,1.7970149253731342,335
CA-100-3846,2,4.70744,3.707462686567164,335
CA-100-3846,4,5.0,4.0,335
CA-100-3847,0,1.0,0.0,334
CA-100-3847,1,2.9311299401197606,1.9311377245508983,334
CA-100-3847,2,5.556897005988024,4.5568862275449105,334
CA-100-3847,4,6.000000598802396,5.0,334
CA-100-3848,0,1.0,0.0,339
CA-100-3848,1,2.672560471976401,1.6725663716814159,339
CA-100-3848,2,5.356923598820059,4.35693215339233,339
CA-100-3848,4,6.000030088495576,5.0,339
CA-100-3849,0,1.0,0.0,337
CA-100-3849,1,2.6260934718100892,1.6261127596439169,337
CA-100-3849,2,5.284863798219584,4.28486646884273,337
CA-100-3849,4,6.0000323442136505,5.0,337
CA-100-3850,0,1.0,0.0,337
CA-100-3850,1,2.8961391691394662,1.8961424332344214,337
CA-100-3850,2,5.445119584569732,4.445103857566766,337
CA-100-3850,4,6.000038872403561,5.0,337
CA-100-3851,0,1.0,0.0,335
CA-100-3851,1,2.54926,1.5492537313432835,335
CA-100-3851,2,4.510440000000001,3.5104477611940297,335
CA-100-3851,4,5.0,4.0,335
CA-100-3852,0,1.0,0.0,340
CA-100-3852,1,2.50296,1.5029411764705882,340
CA-100-3852,2,4.49412,3.4941176470588236,340
CA-100-3852,4,5.0,4.0,340
CA-100-3853,0,1.0,0.0,337
